DATE   RAD  TMAX  TMIN  RAIN  VAPO  WIND
96044   4.8   2.3  -6.1     0   5.2   6.7
96045   4.6   2.3   0.3     0   6.1   2.9
96046   4.4   1.3  -1.8     0     5   2.9
96047  11.1     2  -8.4     0   3.7   3.7
96048   6.0     4  -1.8   0.8   5.7   3.7
96049  12.3   6.5  -0.9   0.5   5.2   2.9
96050   4.7     4  -1.2     0   5.3   9.4
96051   4.7   6.2   0.9     0   6.5   3.7
96052   4.8   1.1  -0.1   2.4     6   1.2
96053  10.6   0.5  -2.6   0.4   4.3   2.4
96054   5.8  -0.7  -2.9     0   4.6   3.7
96055  11.4   0.7  -5.3     0   3.4   2.9
96056  13.5     2    -7     0   3.6   1.9
96057  13.9   3.9  -6.7     0     4   2.9
96058  14.0     5  -7.9     0   4.5   2.9
96059  13.5   3.2  -4.9     0   4.4   1.9
96060  13.9   3.1  -4.9     0   4.3   1.9
96061   8.4   4.5  -4.9     0     5   2.9
96062  11.0     2  -3.2   0.8   4.2   4.4
96063  11.4   1.9  -5.7   0.1     4   2.4
96064   7.0  -1.1  -4.5     0   4.1   1.9
96065   9.4   0.4  -7.8   0.3   4.1   1.2
96066  10.9   4.5  -2.2     0     5   1.2
96067  11.9   5.5  -3.7     0   5.2   3.7
96068  12.2   4.2  -4.8     0   4.3   1.9
96069  14.5   2.4  -2.4     0   4.2   1.9
96070  15.3   2.6  -5.6     0   4.1   2.4
96071  12.9     4  -5.4     0   3.5   2.9
96072   6.1   0.3  -2.4     0   5.2   3.7
96073  10.8   8.1  -0.7   2.8   5.9   4.4
96074  15.6    12     1   0.1   6.2   7.5
96075   6.4   8.3     2     0   6.3   4.4
96076   6.4   8.5   2.9     0     6   4.4
96077   6.8     6   1.1   2.6   6.8   2.4
96078   7.3   5.3   0.5   0.1   5.9   2.4
96079  16.4     9  -0.9     0   4.7   2.9
96080  13.9   8.6  -0.7     0   4.3   3.7
96081  13.8   9.2  -1.4     0   4.8   2.4
96082  12.9  11.2  -1.3     0   4.5   4.4
96083   8.0  11.6   3.1     0   5.5   1.2
96084  12.6  14.1     0     0   4.9   2.4
96085   7.3  10.9   3.7     1   7.8   3.7
96086  14.9  12.8  -1.9     0   5.9   2.9
96087   7.2    10   4.7     0   7.6     5
96088   7.3   6.7   0.4  16.8   6.5     5
96089  13.7     9   1.6   3.3   5.6   2.9
96090  16.4    11  -0.1     0   5.7   1.9
96091  14.6   9.5   1.8     3   5.8   3.7
96092  19.4  12.5    -1   0.6   5.5   4.4
96093   7.6    12   5.4     0   7.7   9.4
96094  10.3  16.6   8.4   0.1  10.6   6.7
96095  10.3  16.1   8.5   6.9  10.8   1.2
96096  13.3  18.3   8.9   0.2  11.1   1.9
96097  21.1  17.8   6.5     0   9.8   3.7
96098  20.2  18.8   3.5     0   8.3   2.4
96099  21.4    18   5.1     0   6.4   2.9
96100  20.6  17.9   1.5     0   7.3   1.9
96101  14.0    14   5.5     0   6.6   3.7
96102  12.2  15.9   5.1     0   6.4   1.9
96103  18.3  16.8   4.6     0   7.5   1.9
96104   8.4  11.4   0.7   0.2   6.7     5
96105  11.9   7.2    -1   6.3   6.6   2.4
96106   9.0   7.5  -1.6   0.2   6.3     5
96107   8.9  10.8   0.1   4.2   8.2   4.4
96108   8.6   9.2   5.4   3.5   9.2   2.4
96109  21.4  17.7   2.4     0   7.5   3.7
96110  22.7    20   7.6     0   8.1   1.9
96111  24.3  22.1   5.9     0   7.5   2.4
96112  25.0  21.7   7.5     0   8.4   4.4
96113  24.9  23.5   6.8     0   7.3   4.4
96114  22.0  25.6   7.7     0   7.9   4.4
96115   9.8  19.5  12.8     0  11.8   3.7
96116  18.3  23.5    13   3.8  14.3   1.9
96117  21.3    26  10.8     0  13.9   2.4
96118   9.7  22.5  13.5     0  14.5   2.9
96119  12.8  22.3  11.4     0  12.9   3.7
96120  18.0  24.6    11     0  12.6   3.7
96121  16.5  24.5  11.2   0.3  13.3   3.7
96122  19.5  26.1  15.2   0.1  13.5   3.7
96123  20.2  24.9  14.8   1.8  13.1   3.7
96124  23.2  24.7    12   0.9  12.2   2.9
96125  17.5    22  12.9   0.1  13.9   1.2
96126  25.0  23.7  10.7   4.3  11.7   0.8
96127   9.6  22.8  13.2   3.7  15.6     5
96128  23.5  27.8  13.8     0  14.9   3.7
96129  20.4    29  14.4     0  15.8   4.4
96130  20.0  26.9  13.2   4.8  15.9   2.4
96131  19.6  23.1  15.2   5.8    17   0.8
96132  17.5  24.3  14.3     0  17.4   2.9
96133  14.0    23  14.9   9.5  16.8   3.7
96134  21.7  22.9  14.7   0.2  15.5   2.4
96135   9.9  20.4  14.5   5.5    17   3.7
96136  18.6  22.2  14.2  11.7  17.4   2.4
96137  20.4    23  14.9     0    19   2.9
96138  25.8  27.1  14.4     0    18   1.9
96139  27.6  30.1  16.5     0  17.2   2.9
96140  27.3  32.6  18.4     0  16.9   2.9
96141  15.8    27  16.4     0  15.9   4.4
96142  28.2  20.7  12.1   0.4  11.2   2.9
96143  27.2  23.1   9.5     0  11.5   2.4
96144  27.4    21   8.7     0   8.8   2.4
96145  25.0  23.7  11.2     0  10.7   2.4
96146  29.6  27.1  11.2     0  12.2   3.7
96147  21.3  23.9  13.6     0  14.1   2.4
96148  25.2  25.5  10.8     0  13.4   1.9
96149  10.4    20   8.8     6  14.7   4.4
96150  10.4  13.5   8.2  18.3  11.6   2.9
96151  20.2  21.4  11.6     1  14.2   2.4
96152  27.7  25.5  11.8     0  16.9   1.2
96153  23.9  27.9    14     0  19.3   0.5
96154  28.8  30.4  16.4     0  19.2   2.4
96155  28.4  29.6  18.6     0  19.3   1.2
96156  17.4  29.4  17.8     0  20.6   2.4
96157  27.0  25.8  16.7   1.4  18.1   4.4
96158  30.1  26.5  13.7     0  15.8   2.4
96159  30.0    30  14.7     0  18.4   0.8
96160  28.9  31.8  16.2     0  20.1   0.8
96161  29.6  32.5  19.4     0  18.8   1.2
96162  29.2  32.9  17.6     0    18   2.4
96163  28.5  33.5  17.9     0  19.4   1.9
96164  27.0  32.2  19.6     0  22.2   2.4
96165  21.7  30.3  18.2   4.6  19.7     5
96166  27.6  21.8  13.3   1.4   9.4   4.4
96167  25.6  21.7   8.5     0   9.7   3.7
96168  25.2  22.6   8.1     0   9.3   1.9
96169  25.4  24.5   8.6     0  10.8   0.8
96170  26.8  26.9  11.6     0  12.2   1.9
96171  27.1  29.1  13.2     0    14   3.7
96172  20.2  26.8  16.2     0  17.1   3.7
96173  19.5  27.9  16.7  18.7  19.9   2.9
96174  21.8  30.8  16.1     0  17.1     6
96175  21.7  22.4  13.8   4.2  14.5   4.4
96176  26.1  21.5  10.7   4.4  12.6   2.4
96177  11.4  20.6  12.8     0  14.6   2.9
96178  10.6  20.1  13.7  25.2  17.4   0.8
96179  17.6  22.5  13.6   0.4  13.7   2.9
96180  19.7  22.9  11.5   0.3    16   1.9
96181  22.7  26.9  13.2   0.5  16.5   2.4
96182  17.4    23    15     0  14.3   3.7
96183  17.8  23.5  10.1     0  14.7   2.4
96184  18.0  23.5  14.7   0.7  17.3   2.4
96185  10.8  20.6  16.7     0    19   1.9
96186  23.8  26.6  13.4   1.9  18.5   0.8
96187  27.4  30.9  16.7     0  21.3   1.2
96188  28.3  32.4  19.4     0  20.4   0.8
96189  26.2    29    19     7  21.3   2.4
96190  28.5  35.3  18.5     0  17.3   6.7
96191  16.3  21.2  13.3   1.3  11.6   3.7
96192  24.7    23   8.6     0  10.4   3.7
96193  23.3    24  11.1     0  12.9   3.7
96194  22.1  23.5  11.3     0  13.4   2.4
96195  28.4  27.4  12.2     0  15.9   1.2
96196  29.2  30.1    14     0  15.7   1.2
96197  26.7  32.3  15.8     0  17.6   0.8
96198  20.7  28.5  18.4     0    17   4.4
96199  28.0  24.2    10     0   9.7   3.7
96200  26.6  25.3  10.5     0    11   1.2
96201  23.8  22.9  12.8     0   9.1   3.7
96202  26.9    24   7.1     0   9.9   1.2
96203  25.9    25  10.8     0  11.7   2.9
96204  27.2  25.7    10     0  10.1   3.7
96205  26.3  26.5   9.1     0  10.8   1.2
96206  16.6  24.6  11.8     0    15   2.9
96207  14.4  21.1  15.1   0.3  16.4   1.9
96208  22.0    25  12.7   1.4  15.5   4.4
96209  27.0  28.3  12.6     0  14.2   1.9
96210  25.8  30.5    15     0  15.4   1.9
96211  23.6  33.2  19.1     0  18.5   1.9
96212  19.5  32.7  19.7     0  19.7   2.4
96213  12.6  25.4  18.3   3.6  21.6   1.9
96214  24.5  29.1  16.4     0  18.5   1.9
96215  24.6    32  16.7     0  20.4   0.8
96216  20.7    34  18.9     0  21.1   1.9
96217  15.7  25.3  18.3  18.4    19   2.4
96218  23.6  22.8  13.4     0  14.8   2.4
96219  18.3  23.6  10.6     0  15.4   1.2
96220  21.8    28  13.1     0  16.8   1.9
96221  13.1  24.5  15.7     0    16   2.9
96222  26.3  25.8  12.9   0.3  13.1   2.9
96223  25.0    27  10.8     0  14.1   1.9
96224  24.9  28.4  14.4     0  12.3   4.4
96225  14.8  26.3  15.1     0  14.7     6
96226  15.6  28.8  17.2   0.2  15.7   4.4
96227  19.6  29.1  18.1   2.1  19.3   2.4
96228  15.3  27.4  17.3     0  20.2   1.9
96229  12.1  22.7  17.6   5.3  18.6   2.9
96230  13.9  24.2    16   3.6  17.8   4.4
96231  10.7  23.1  16.3   9.9  18.5   1.9
96232  19.6    26  15.3   4.5  17.2   1.9
96233  22.9  28.2  13.4     0  15.1   2.9
96234  23.8  27.3    14     0  16.3   2.9
96235  22.7  28.8    15     0  16.5   1.9
96236  18.9  27.4    14     0  16.8   1.2
96237  22.7  27.7  14.5     0    17   2.4
96238  19.4  29.3  14.5     0  18.5   1.9
96239  22.1  28.6  15.1   0.5  17.2   1.9
96240  19.7  30.5    16     0  18.5   2.4
96241  21.0  29.5  18.1     0    18   6.7
96242  14.8  27.4  19.7     0  16.2     6
96243  10.3  23.8  17.4   1.4  17.5   3.7
96244   9.6  23.2  16.5     0  18.6   2.4
96245  10.5  22.8  16.7     0    19   2.9
96246  12.2  22.2    16  14.8  17.6   2.9
96247  14.3  22.6    12     0  16.1   1.9
96248  10.0  22.5    15     0  16.8   2.9
96249   9.4  21.7  12.7   4.2  15.1   2.4
96250   9.8  15.3   9.6    18  11.9   3.7
96251  10.1  15.2   7.8     4  10.1     6
96252   7.3  16.5   9.1  10.3    12     5
96253   9.2  16.6   9.3   3.5    12   2.9
96254  14.1  17.5   8.8     0  10.9   3.7
96255  14.5  21.9   8.8   0.9  11.3   2.4
96256  11.2  22.6  11.4     0  13.3   3.7
96257   7.5    17  12.3  12.7  14.1   2.9
96258  11.1  15.7   8.4   0.2  10.2   2.9
96259  13.8  17.7     7   0.2  10.6   4.4
96260  17.1  16.7   7.8   0.1   9.4     6
96261   9.5  16.1   6.3     0   9.5   2.9
96262  14.3  16.1     6     0  10.2   1.2
96263   7.3  16.2     6     0  11.4   2.4
96264   6.5  13.2  10.8   0.5  13.7   1.9
96265   6.4    16  12.4   2.4  15.1   1.2
96266   8.4    20  12.4   1.4    15   2.4
96267   9.3  21.6  13.2    25  16.3   3.7
96268   6.2  15.5  10.5   3.4  11.4   3.7
96269  14.2  18.8     7   0.1  11.5   1.2
96270  11.0  18.2  11.1   0.4  12.4   0.8
96271  13.8  15.9   4.8     0  10.2   1.9
96272   9.3    17   6.4     0  11.6   1.9
96273  13.5    19   9.8   0.8  11.3   2.4
96274  13.8  20.3   6.7     0  10.4   2.4
96275  16.2  20.4   9.4     0  10.5     5
96276   9.5  22.7   9.2     0  11.1   2.4
96277   5.6  16.4  10.1     0  12.9   2.4
96278  14.8  19.8   6.2   0.2  11.1   1.2
96279  11.4  20.2   8.9     0  12.4   3.7
96280  13.0  19.9  12.7     0  10.6   2.4
96281  11.3    21  11.9     0  11.5   0.8
96282  13.9  21.7   8.3     0    11   2.9
96283   5.2    17   9.7     0  11.1   1.9
96284   6.4  17.5  10.6     0  11.7   1.9
96285  12.2  18.2     8     0  10.7   2.4
96286  11.0  19.2   3.9     0  10.2   0.8
96287  13.1  20.3   7.2     0    10   2.9
96288  12.9  21.3   6.8     0   9.9     5
96289  12.6  22.7   9.5     0  10.7     5
96290   8.9    24  13.9     0  13.1   4.4
96291   7.4  22.9  13.6   3.8  14.1   4.4
96292   4.6  15.6  12.2   1.7  14.2   1.2
96293  10.8  17.1     9   4.8   9.4   4.4
96294   8.6  15.6     6     0   9.6   2.9
96295   6.2  12.8   5.1   1.7  10.1   1.2
96296   6.2  12.6   1.5   2.3   9.7   1.9
96297   6.7  11.6   5.9   1.6     9   2.9
96298   4.5  11.3   1.8     0   8.1   3.7
96299   7.7  11.3     1     0   7.7   3.7
96300   9.7  11.4  -0.1     0   7.4   1.2
96301   7.2  10.4  -1.7     0   7.4   2.9
96302   4.0   9.6   0.4     0   8.5   4.4
96303   6.0  18.7   6.3   0.3    10   4.4
96304   4.1  14.5   6.5   3.4   9.5   2.9
96305   9.7  12.8   2.3   0.3   6.3   2.9
96306   6.8  13.2   0.8     0   7.5   2.4
96307   8.5  17.3     7     0   9.6   2.9
96308   9.4  19.3   5.9     0   9.9   1.9
96309  10.0  21.6   5.1     0  10.4   2.4
96310  10.0  24.3   6.4     0   9.9   2.4
96311   9.4  19.1   6.1     0   9.1   1.9
96312   7.8  19.6   6.4     0  10.2   4.4
96313   3.6  14.6   9.5     0   9.1     5
96314   8.6  14.4   3.4     0   7.5   1.2
96315   8.4  13.6   0.5     0   6.8     6
96316   6.5    18   7.5     0     9     5
96317   8.8  19.3   6.9     0   9.5     6
96318   8.5  19.1   7.3     0    10   4.4
96319   8.4  18.6   6.2     0   9.8   3.7
96320   5.5  18.2   8.3     0  10.1     6
96321   3.7  16.8   9.4     0    10   1.9
96322   4.2  16.9  10.4     0  10.5   4.4
96323   3.6  14.5   9.6   0.2  10.8   7.5
96324   3.7  16.8   9.3   0.1  10.7     6
96325   6.8  18.1   5.8     0   8.8   6.7
96326   3.7  13.1   3.3   2.1   8.1   2.4
96327   2.9   6.2  -0.5   0.1   7.2   2.9
96328   2.9   5.3   3.2  11.8   7.3   1.9
96329   2.9   4.8   0.5   7.1     7   4.4
96330   6.6     5  -0.4  15.2   5.6   2.9
96331   2.8     4  -0.6     0     6   3.7
96332   2.8   2.6   0.2  18.1   6.2   3.7
96333   3.7   5.2  -0.5   7.6   6.4   2.9
96334   2.7     2   0.3  10.8   6.3   1.9
96335   4.6   8.1    -1   0.2     7   2.4
96336   2.7   3.9     1   0.3   6.4     5
96337   2.7   4.5   0.4     0   6.4   2.9
96338   2.7   4.6   0.4     5   6.7   2.4
96339   2.7   1.5  -3.3   0.2   5.8   1.9
96340   2.6   1.5  -0.3   0.4   6.3   1.2
96341   2.6   3.7   0.6   0.1     7   1.9
96342   2.6   3.5   1.6   0.2     7   1.9
96343   2.6   3.8   1.5   0.3   7.3   2.4
96344   2.6   4.3     3   0.2   7.6   2.4
96345   2.6   4.1   1.1     0   6.9   2.9
96346   2.6   4.3   1.1     0   6.9   1.9
96347   2.6   5.2   2.3     0   7.4   0.8
96348   2.6   8.7   4.1     0   8.6   3.7
96349   2.5     9   5.6   2.2  10.1     5
96350   5.4   8.1   1.2  13.1   6.1   2.9
96351   5.8   7.8   0.2     0   6.4   2.4
96352   6.2   6.6  -1.3     0   6.6   3.7
96353   2.5   7.1     1     0     8   1.2
96354   6.5  14.3     3     0   8.6   2.9
96355   2.5   9.1   5.3     0   9.2   2.9
96356   2.5   8.2   0.3   7.7     6   3.7
96357   2.5   0.5  -2.4   0.7   5.1   2.9
96358   2.5   1.2  -2.4   9.9   6.1   1.9
96359   2.6   0.4  -5.6  14.9   4.5   2.4
96360   2.6  -3.1  -6.4   0.5     4   4.4
96361   2.7  -4.6 -11.1   1.6   2.5  10.2
96362   4.7  -8.1 -12.3     0   2.3   4.4
96363   2.9    -6 -10.2     0   2.7   2.9
96364   2.9  -7.4   -10   1.7   2.7   2.4
96365   3.7  -6.9 -15.5   9.3   2.6   2.4
96366   2.6  -9.1 -22.4   1.9   2.3   1.9
97001   3.6    -1   -11   1.4   4.1   3.7
97002   2.6  -1.5  -5.5     3   4.3   2.4
97003   2.7   1.5  -3.5   3.9   5.7   3.7
97004   2.7     4  -1.4    11   5.8     6
97005   2.7   2.1  -1.1     2   6.2   2.4
97006   2.7   2.7   0.1     0   5.8   2.4
97007   2.7   0.2  -3.9     0     5   2.4
97008   2.8    -1  -5.8     0   4.8   1.2
97009   2.8  -1.3  -4.4     0     5   1.2
97010   2.8   3.3  -2.1     0   5.9   2.4
97011   2.8   1.3  -0.4   0.9     6   1.2
97012   2.9   0.3    -1  12.4   5.6   1.9
97013   2.9  -0.1  -1.1   0.8   5.6   1.9
97014   2.9   1.3  -0.7     0   5.7   1.2
97015   2.9   0.9  -4.8     0   4.8   2.4
97016   3.0  -0.2  -5.8     0   5.1   1.2
97017   3.0  -0.2  -1.3     0   5.6   0.8
97018   3.0   0.6  -2.6     0   5.5   2.4
97019   3.1  -2.6  -4.1     0   4.7   1.2
97020   3.1   1.2  -3.4     0   5.8   1.9
97021   3.1   0.3  -3.4   2.5   5.3   1.9
97022   3.2   0.3  -5.3     0   5.5   1.9
97023   6.0   2.9  -1.2     0   5.6   2.4
97024   3.3   0.3  -2.7     0   5.8   1.2
97025   5.3   1.5  -3.6     0   5.2   3.7
97026   7.5   1.1    -6     0   4.2   2.4
97027   9.1  -1.3  -9.3     0   3.2   1.2
97028   3.4  -1.1 -10.5     0   4.3   3.7
97029   7.9   2.6  -2.4     0   5.1   2.4
97030   7.2   2.9  -5.8     0     5   2.4
97031   3.6   1.8   0.3     0   5.5   4.4
97032   8.1   1.3  -3.5     0   4.4   2.9
97033   9.7   0.4    -8     0   3.5   1.9
97034   9.5   0.7  -9.3     0   3.5   0.8
97035   7.9   2.7  -7.4     0   3.8   1.2
97036   3.8   4.5    -5     0   5.4   2.4
97037   4.6     4  -0.9     5     6   3.7
97038   7.5   1.9  -4.4     0     5   1.9
97039   8.3   5.9  -3.4     0   5.4   1.9
97040   7.0   3.5  -3.5     0     6   1.9
97041  10.5  10.3  -0.6     0     7   2.4
97042   9.2  10.3  -0.6     0   6.2   3.7
97043   4.3  10.5   1.7     0   7.9   2.9
97044   4.3   9.8   6.4   0.2   8.8   3.7
97045  10.7    10   3.1   3.3   6.9     6
97046   4.9  10.3   0.9     0   7.5   3.7
97047   4.4   6.5     0   0.7   4.9     5
97048  10.9   2.1  -3.3   0.1   3.9   1.9
97049  11.3   3.2  -5.5     0   4.4   2.9
97050   4.7   1.7  -1.9   2.5   5.6   3.7
97051   5.4   1.9  -6.2   3.6   5.2   2.9
97052   7.4   5.6  -3.7     0   5.6   2.4
97053   9.9  13.1   2.4     0     8     5
97054  12.9  14.2     2     0   8.3   3.7
97055  13.0  14.3   3.1     0   7.3     6
97056  10.7  17.5   4.3     0   8.5     5
97057   6.4  18.1   9.5     0   9.9   6.7
97058   5.2  12.2   4.7   1.2     8     5
97059  14.9  10.2   0.1     0   4.8     6
97060  14.5  11.5  -1.6     0   5.5   2.9
97061  13.4  14.6  -1.1     0   5.9   1.9
97062  13.9  19.1  -0.6     0   7.8   2.4
97063   8.0  12.5   2.7     0   6.2   3.7
97064  14.3  12.2  -1.5     0   5.9   0.8
97065  15.1  14.1  -1.9     0   4.9   1.2
97066  10.9  15.3   0.8     0   6.1   3.7
97067  15.6  12.7  -0.2     0   5.4     5
97068  14.9  12.9    -3     0   5.2   1.9
97069  16.1  13.7   1.8     0   5.5     5
97070  16.5  12.6  -2.9     0   4.7   1.9
97071  17.1  15.1  -2.9     0   4.8   1.2
97072  16.0  16.2  -0.4     0   5.9   1.2
97073  15.1  14.7   2.7     0   7.6   1.9
97074  12.4  16.5   4.8     0   8.1   4.4
97075  11.9  16.3   5.6   0.6     7     6
97076   6.4   9.6     0   4.4   6.2   2.4
97077  13.2   4.8  -3.5   1.3   4.3   1.2
97078   6.6   2.6  -1.9     0   5.5   3.7
97079   6.6   3.2  -0.4   8.4   6.1   1.2
97080  13.2   3.9  -2.5     0   4.3   2.4
97081  15.5   7.2    -3     0   4.7   1.9
97082  14.2   6.5    -4     0   4.5   2.4
97083  16.0   7.6  -4.6     0     4   1.2
97084  12.3  10.4  -2.2     0   4.5   0.8
97085  18.4   8.5   0.3     0   3.6   3.7
97086  10.4  10.5  -2.6     0   5.1   2.9
97087  13.3  20.5   5.6     0   7.6   4.4
97088  13.3  11.9   3.2     0   5.5     5
97089  19.6  12.2  -0.7     0   4.6   6.7
97090  20.2  13.6   0.4     0     5     6
97091  13.1  13.2     3     0   6.5   1.9
97092   7.6  16.5     5     2   9.3   3.7
97093  15.7  17.4   4.8   0.1  10.2   3.7
97094   8.3  14.7   4.6     0   6.4     5
97095  20.3  10.6  -1.6     0   4.6   3.7
97096  12.1  12.5     4   2.4   6.3   7.5
97097  19.1   7.6  -1.4   4.3   3.8   6.7
97098  20.4   9.4   0.4     0   3.1     5
97099  22.2  10.2  -5.7     0   3.7   1.2
97100  17.4  16.5   1.7     0     5   4.4
97101  13.1  21.6   9.9     0   7.5   7.5
97102  21.0  15.6   3.4   0.5   5.3   6.7
97103  20.4     8  -1.5     0   3.9   6.7
97104  23.3  11.4  -5.1     0   3.7   2.9
97105   8.5    11   4.5   0.2   6.9   4.4
97106  17.6   7.4    -3   2.6   4.9   2.9
97107  12.5   8.8  -3.2     0     5   6.7
97108  17.0    15   2.8   0.3   6.9     5
97109  21.7  19.6     4     0   5.9   2.9
97110  20.2  17.4   2.6     0   7.2   4.4
97111   8.8   6.4   0.8   2.4   7.4   6.7
97112   8.8   5.8   3.8  27.5   8.2   1.2
97113   9.8   9.5     3  20.6   6.9     5
97114  17.3  11.8   0.4     0   6.9   2.4
97115  21.7    15   2.7     0   8.3   2.4
97116  21.8  17.4   3.1     0   8.5   2.9
97117  21.1  21.4   8.9   0.6  10.1   3.7
97118  20.3  21.2   9.1     0   9.5   3.7
97119  15.6  19.5  11.4     0    10   2.4
97120  10.6  17.2  10.2   0.4  11.4   1.9
97121  13.5  17.5   8.6     8  12.1   1.9
97122  25.4    20   9.3     0  11.4   4.4
97123  19.1  23.9   8.1     0  11.9   3.7
97124  21.5  26.7  12.5     0  12.8   2.4
97125  26.4  26.6  13.4     0  10.6   4.4
97126  21.5  25.8  15.1   0.2  12.3   4.4
97127  17.0  23.7  14.5   0.1  14.2   1.9
97128   9.9  17.4    12     3  13.6   4.4
97129  21.2  17.5   9.1   2.7  10.9   4.4
97130  24.1    22   8.9   1.1  10.6   2.9
97131  28.0  26.9   9.8     0  12.2   2.4
97132  26.6  27.5  12.9     0  11.6     5
97133  27.2  27.1  14.1     0  12.5   2.9
97134  27.8  27.9  14.7     0  13.1   2.9
97135  27.7  27.8  14.8     0  13.1   2.9
97136  24.5  28.8  16.1     0  12.2   2.9
97137  24.8  30.4  16.2     0  14.7   0.8
97138  22.0  28.1  14.3     0  15.2   3.7
97139  27.2  27.7  13.8     1  13.6   2.9
97140  27.9  28.1    15     0  13.4   4.4
97141  28.6  24.9  17.6     0  13.3   2.9
97142  16.5  23.8  13.1   0.2  13.3   7.5
97143  28.7  21.8  10.6   0.2  10.5   3.7
97144  18.7  23.8   9.3     0  12.5   1.9
97145  23.0  19.1  10.3   4.1  10.6   3.7
97146  14.5  16.9   4.4     0   8.8   1.9
97147  16.9  17.5   6.8     0  10.3   1.9
97148  15.7  15.9   6.7   3.6  10.6   4.4
97149  20.2  17.6   8.5   1.5  10.9   4.4
97150  20.5  17.2   7.6     1  10.1   4.4
97151  12.4  12.9   6.7   1.8    10   4.4
97152  28.6  19.8   5.3   0.6   9.2   2.4
97153  10.9  20.3  10.2     0    11   2.4
97154  16.3  20.5  12.9   1.9  16.2   1.2
97155  15.3  22.9   8.3   2.1    15   1.2
97156  25.6  24.7     9     0  14.9   1.2
97157  12.8  24.2  15.5   1.1  18.1   3.7
97158  17.9  21.1  14.5   8.3  16.9   1.2
97159  19.3  22.5  14.3   2.1    16   1.2
97160  24.8  26.1  12.6     0    17   0.5
97161  25.9  27.1  14.4     0  18.9   1.9
97162  30.0  27.6  12.9   0.8  14.9   2.4
97163  29.3  29.6  13.5     0  13.5   1.2
97164  15.9  28.3  16.9     0  15.5   1.9
97165  20.0  29.6  16.7     0  21.9   1.9
97166  23.3  25.6  17.2   9.4  17.3     5
97167  29.5  28.1  14.4     0  15.7   2.4
97168  27.6  31.3  15.8     0  17.8   3.7
97169  21.3    25  16.8   8.8  17.8   2.9
97170  25.0  24.5  12.9   3.6  16.3   2.4
97171  21.0  25.1  16.4  28.4    18   2.4
97172  25.8  26.2  14.7     0  15.9   2.4
97173  30.0  30.3  15.4     0  18.5   3.7
97174  22.9  29.1    14     0  16.8   3.7
97175  29.1  24.4  12.5   2.9  13.7   2.9
97176  25.4  24.5  12.1     0  13.6   2.9
97177  26.5  26.8  10.5     0  14.3   1.2
97178  29.8  30.2  15.3     0  15.9   4.4
97179  29.8  33.7    17     0  16.8   4.4
97180  27.4  33.4  19.1     0  17.9     5
97181  24.1  33.1  17.7     0    21   4.4
97182  28.3    26  15.8  16.9  15.8   2.9
97183  28.0  28.1  14.1     0  15.3   1.2
97184  22.3  29.8  16.4     0  18.3   2.4
97185  28.8  32.6  19.3     0  17.4   0.8
97186  23.2  32.2  19.6     0  22.2   2.4
97187  19.6  25.1  15.8   1.5  16.3     5
97188  10.4  15.8  13.1   6.8  14.7   7.5
97189  11.8  21.5  13.8   2.7    18   1.9
97190  14.4  23.9  16.5  13.6  19.1   3.7
97191  28.2  28.2  15.6   0.6  17.3   2.4
97192  26.4  27.8  15.9     0  17.5   1.9
97193  16.1  21.9  16.4     3  18.8   2.4
97194  26.2  27.7  14.6   2.9  15.6   2.9
97195  27.6  26.1  12.4     0  14.8   1.9
97196  12.1  25.5  15.1     0    17   1.9
97197  25.3  26.9  14.6   1.6  15.4   2.4
97198  21.4  27.6  12.7   0.1  15.9   1.9
97199  12.8  26.1  17.3   0.2    19   2.9
97200  16.0  23.2  15.8  16.7  17.2   2.9
97201  21.5  24.6  13.6     3  14.2   4.4
97202  18.7  23.2  13.2     0  16.3   1.9
97203  14.9    22  13.8     3  17.3   1.2
97204  26.4  28.8  15.4   0.7    19   1.2
97205  18.5  28.9  18.4     0  20.5   0.5
97206  14.1  25.6  18.2   0.2  21.6   1.9
97207  21.1  25.4  17.5   7.7  16.3     5
97208  12.5  26.4    16   1.8  17.5   4.4
97209  26.9  29.6  14.2   0.1  17.9   1.2
97210  24.5  29.6  14.9     0  17.8   0.5
97211  26.5  28.8  15.3     0  18.6   2.4
97212  26.9  28.6  14.9     0  16.8   1.9
97213  12.6  24.2  13.6     0  15.6   3.7
97214   9.6  16.7  13.6    19  16.2   2.9
97215  15.3  26.1  15.3   5.8  19.5   2.4
97216  23.7  28.3    16   9.2  20.3   2.4
97217  25.7  29.4  16.9   0.1  19.4   1.2
97218  20.3  29.9  17.4     0  18.1   1.9
97219  24.3  27.4  18.4   4.6  18.3   2.4
97220  21.3  27.7  14.8     0  18.9   0.8
97221   9.6  23.5  16.5     0  19.4   0.5
97222  11.6  25.4  16.2   0.3  19.5   3.7
97223  25.5  27.1  14.2  15.8  16.3   2.9
97224  24.8  27.5  13.6     0  16.3   2.9
97225  25.1  29.1  14.7     0  17.7   2.9
97226  25.9  29.1  14.3     0  16.1   1.9
97227  21.8  30.6  16.2     0  18.2   1.9
97228  15.6  28.6  16.5     0  19.1   1.9
97229  22.8  27.9  14.7     0  17.1   2.9
97230  24.2  27.4  14.1     0  14.7   1.9
97231  20.6  28.2    13     0  18.3   1.9
97232  22.0  27.9  15.7   1.6  17.9   1.9
97233  20.1  27.7  16.4     0  17.3   3.7
