@DATE  SRAD  TMAX  TMIN  RAIN  VAPO  WIND                 
1997031    3.30    1.80    -.10     .00    5.20    4.00
1997032   11.10     .50   -4.80     .00    4.00    4.00
1997033   10.80   -1.40   -8.20     .00    3.60    2.00
1997034   10.10    -.30  -12.60     .00    3.30    1.00
1997035   10.80    1.10   -9.10     .00    3.70    3.00
1997036    3.50    8.50   -7.40     .00    5.40    2.00
1997037    4.10    7.50    -.60    4.10    6.30    4.00
1997038   10.80    2.50   -4.50     .00    5.00    2.00
1997039    9.60    3.80   -4.80     .00    5.20    2.00
1997040   11.20    6.60   -5.00     .00    5.70    1.00
1997041   12.10    9.20   -1.50     .00    7.20    1.00
1997042   11.60   10.30   -1.30     .00    6.70    2.00
1997043    4.60   13.20    1.50     .00    7.00    3.00
1997044    3.90   13.20    5.60     .00    8.10    3.00
1997045   11.80   11.40    2.40    4.70    6.80    5.00
1997046    6.10   12.60     .80     .00    8.10    2.00
1997047    4.10    6.90     .10   14.70    6.20    3.00
1997048   11.10    2.10   -1.80    1.90    4.60    2.00
1997049   12.90    2.90   -4.10     .00    4.20    2.00
1997050    4.20    1.60    -.60    5.80    6.10    2.00
1997051    9.40    7.90   -4.00    5.60    5.60    2.00
1997052    8.50   10.00    -.20     .00    6.00    2.00
1997053    9.70   13.60    1.70     .00    8.30    4.00
1997054   14.50   14.90    1.60     .00    8.80    2.00
1997055   14.80   16.20    4.50     .00    7.80    5.00
1997056   12.00   18.70    2.50     .00    8.10    3.00
1997057    8.00   19.80    9.20     .00    9.60    4.00
1997058    4.70    9.90    6.10    9.80    8.60    5.00
1997059   15.00    9.60    1.10     .00    5.90    3.00
1997060   15.90   12.60    -.90     .00    5.50    1.00
1997061   15.20   14.70   -2.10     .00    5.00     .00
1997062   15.30   18.80    -.70     .00    7.10    2.00
1997063    7.00   10.40    1.80     .00    6.90    1.00
1997064   15.80   12.30   -1.10     .00    6.80    2.00
1997065   16.10   13.80   -1.10     .00    5.80    1.00
1997066   12.60   15.50   -1.10     .00    7.30    4.00
1997067   15.40   11.80   -2.00     .00    5.10    4.00
1997068   15.90   12.60   -2.50     .00    5.50    2.00
1997069   16.70   13.70     .50     .00    5.50    5.00
1997070   16.80   12.20    -.60     .00    5.00    3.00
1997071   17.00   14.30   -2.60     .00    4.80    1.00
1997072   16.00   16.60     .40     .00    6.20    2.00
1997073   12.70   15.30    3.90     .00    7.30    3.00
1997074    6.60   16.40    2.30     .00    8.30    3.00
1997075   11.10   17.00    3.10     .00    8.20    7.00
1997076    5.40    9.70     .50    7.90    6.50    1.00
1997077   16.10    6.00   -1.50    1.80    4.80    2.00
1997078    5.60    2.70    -.50     .00    5.90    4.00
1997079    5.80    7.00     .00   20.10    6.90    3.00
1997080    9.00    3.40   -1.00    1.10    4.70    2.00
1997081   14.20    6.60    -.60     .00    5.90    3.00
1997082   10.80    4.90   -2.30     .00    5.50    2.00
1997083   18.40    7.60   -3.90     .00    4.70    3.00
1997084    9.40    9.10   -3.20     .00    4.60    1.00
1997085   18.20    9.40    2.20     .00    4.90    3.00
1997086   12.80   12.10   -2.40     .00    5.70    2.00
1997087   16.60   21.20    3.50     .00    7.40    5.00
1997088   11.10   11.80    2.40    1.30    5.80    4.00
1997089   11.00   11.60   -1.10     .00    5.40    6.00
1997090   18.70   12.80    -.60     .00    4.70    5.00
1997091   11.70   12.40    2.20     .50    7.10    2.00
1997092    7.70   11.20    3.80    4.40    9.40    3.00
1997093   16.30   16.30    5.90    1.50   10.40    3.00
1997094    7.80   11.90    3.60    1.70    6.70    7.00
1997095   19.50   10.50   -1.30     .00    4.60    4.00
1997096   14.20   12.00    2.70     .70    6.80    8.00
1997097   20.60    7.10   -1.10    3.70    4.30    7.00
1997098   21.90    9.10   -2.50     .00    3.10    4.00
1997099   23.10   10.00   -5.10     .00    2.80    1.00
1997100   19.90   16.90     .00     .00    4.80    1.00
1997101   13.40   22.20    9.00     .00    6.90    6.00
1997102   17.90   16.10    1.50    1.40    5.20    5.00
1997103   18.90    8.20   -1.50     .00    3.50    3.00
1997104   24.20   11.10   -6.00     .00    3.60    3.00
1997105   10.20   13.20    2.90     .00    6.50    3.00
1997106   17.20    9.20   -2.70    2.00    5.60    5.00
1997107   15.20    7.30   -2.80     .80    5.70    5.00
1997108   19.70   16.10    3.00    1.30    6.10    5.00
1997109   22.00   19.70    2.60     .00    6.10    1.00
1997110   20.70   17.60    1.40     .00    6.10    3.00
1997111    8.90    5.60     .30    5.80    6.10    2.00
1997112    9.00    3.80     .20   31.50    6.80    3.00
1997113    9.10    7.30     .20   19.00    7.50    4.00
1997114   18.10   11.70     .70     .10    7.10    2.00
1997115   24.00   14.10     .90     .00    8.00    2.00
1997116   22.10   19.10    2.20     .30    8.70    3.00
1997117   23.00   22.40    9.70     .00    8.70    4.00
1997118   12.50   18.50   10.80     .00    9.30    2.00
1997119   12.30   18.40   11.60     .40   10.40    2.00
1997120   11.50   17.50    9.90     .10   10.70     .00
1997121   16.10   17.80    7.50    2.20   11.70    1.00
1997122   22.80   20.80    7.90     .10   11.20    3.00
1997123   24.00   24.20    8.40     .00    9.80    4.00
1997124   24.40   27.30   11.40     .00   11.70    3.00
1997125   27.10   27.90   12.50     .00    9.60    3.00
1997126   21.00   26.90   15.90     .10   10.20    5.00
1997127   20.30   23.40   14.80     .20   14.10    1.00
1997128   10.70   18.80   11.80    2.30   11.50    4.00
1997129   22.10   19.10    9.40    4.90   10.80    2.00
1997130   25.90   22.40    8.60     .10   10.20    2.00
1997131   27.20   25.60    8.60     .00   11.20    1.00
1997132   27.80   28.90   13.60     .00   11.50    4.00
1997133   27.70   28.10   13.10     .00   11.50    3.00
1997134   28.30   28.80   12.50     .00   11.60    4.00
1997135   28.50   27.40   13.30     .00   10.70    5.00
1997136   25.60   29.50   14.20     .00   12.30    3.00
1997137   28.60   30.00   16.10     .10   15.60    2.00
1997138   27.90   29.60   15.10     .00   15.70    2.00
1997139   27.70   28.30   15.00     .00   14.00    4.00
1997140   26.70   28.60   15.10     .00   13.70    3.00
1997141   25.80   25.70   17.00     .00   14.80    2.00
1997142   18.40   24.40   12.30    2.20   13.30    6.00
1997143   29.30   22.60   10.40     .40   11.10    3.00
1997144   27.80   25.80    9.60     .00   11.70    2.00
1997145   18.30   19.60   11.00    2.80   10.80    3.00
1997146   16.30   19.40    5.80     .10    8.50    2.00
1997147   22.50   21.10    7.00     .00   10.50    1.00
1997148   11.50   15.00    7.90     .00   11.40    4.00
1997149   20.40   18.50    8.80     .10    9.80    5.00
1997150   16.50   17.10    7.50     .00   10.10    6.00
1997151   15.10   13.50    6.00    1.80    9.20    5.00
1997152   29.20   20.20    4.80     .00    9.70    2.00
1997153   11.70   20.60    8.80     .00   12.50    1.00
1997154   14.20   20.80   13.80    2.50   16.30    1.00
1997155   19.60   23.50   10.50     .80   15.30    1.00
1997156   26.90   25.80   12.00     .00   15.20    2.00
1997157   18.50   23.50   15.80    5.10   18.70    2.00
1997158   21.00   21.40   15.10    4.40   15.90    2.00
1997159   15.80   21.80   13.00     .20   15.10    1.00
1997160   22.60   25.80   11.40     .00   16.90    1.00
1997161   26.70   28.50   13.70     .00   17.60    2.00
1997162   28.80   28.90   13.70    1.00   14.90    1.00
1997163   29.00   29.00   13.90     .00   15.10    1.00
1997164   23.60   30.50   15.50     .00   16.30    2.00
1997165   25.20   30.80   19.40     .00   19.80    2.00
1997166   25.10   25.10   17.20   20.80   17.80    3.00
1997167   31.10   28.10   14.40     .00   16.40    1.00
1997168   26.10   31.70   16.50     .00   19.60    2.00
1997169   16.00   22.70   17.00   16.50   18.30    2.00
1997170   26.10   23.60   13.90    7.70   17.90    2.00
1997171   19.40   25.00   16.50    1.30   19.50    2.00
1997172   28.60   27.30   14.60    1.10   16.20    1.00
1997173   29.40   29.80   15.70     .00   18.50    4.00
1997174   25.20   30.10   15.00     .00   16.50    3.00
1997175   28.00   24.60   11.40    1.00   15.10    2.00
1997176   25.00   24.20   13.40     .00   13.10    3.00
1997177   24.90   25.50   11.80     .00   14.20    1.00
1997178   30.10   30.10   14.10     .00   15.70    1.00
1997179   29.90   33.00   17.60     .00   18.00    4.00
1997180   28.20   33.00   18.10     .00   19.40    5.00
1997181   24.00   32.80   17.50     .00   19.40    2.00
1997182   28.20   25.50   14.80   22.30   16.00    3.00
1997183   28.00   27.60   14.60     .00   17.10     .00
1997184   22.30   29.10   15.90     .00   18.10    2.00
1997185   26.50   32.40   17.40     .20   20.50    1.00
1997186   21.00   30.60   18.80     .00   19.90    1.00
1997187   18.90   24.20   14.50   11.80   16.60    4.00
1997188   13.00   15.70   12.80    5.60   13.90    6.00
1997189   13.00   19.50   13.00    7.30   17.50    3.00
1997190   17.00   23.90   15.90    2.40   17.40    4.00
1997191   26.40   26.70   14.50     .00   18.10    2.00
1997192   25.90   27.40   15.30     .00   18.90    1.00
1997193   15.60   22.00   15.30   22.50   18.10    1.00
1997194   23.30   25.90   14.80    8.00   17.60    3.00
1997195   26.70   25.20   12.70    2.10   16.60    2.00
1997196   14.20   23.40   14.20     .00   17.10    3.00
1997197   22.10   24.10   13.90   10.60   17.60    2.00
1997198   24.40   26.80   14.00     .00   17.60    2.00
1997199   15.20   26.40   17.70     .40   19.10    3.00
1997200   18.20   22.90   14.90    4.90   18.20    2.00
1997201   25.70   24.20   14.00   10.30   14.50    4.00
1997202   21.50   23.00   13.40     .00   17.90    1.00
1997203   15.50   23.90   14.40   12.90   18.60    2.00
1997204   25.50   27.40   15.50     .10   20.00    2.00
1997205   21.10   27.40   18.00     .10   21.40    1.00
1997206   20.80   26.10   18.90     .00   22.10    1.00
1997207   22.10   23.60   17.30    8.80   15.20    6.00
1997208   15.20   24.70   16.00     .20   16.40    4.00
1997209   25.20   27.80   14.30     .00   18.20    2.00
1997210   25.40   29.00   15.70     .00   17.10     .00
1997211   25.10   27.20   14.90     .00   18.10    2.00
1997212   24.80   27.60   14.70     .00   17.50    1.00
1997213   13.50   21.90   13.40     .00   15.70    3.00
1997214   12.00   18.50   13.30   15.90   15.60    4.00
1997215   18.50   26.10   14.90    3.30   19.50    3.00
1997216   22.00   27.10   16.30   11.70   20.70    1.00
1997217   24.30   28.20   17.10     .00   18.00    2.00
1997218   19.70   29.00   17.10     .00   20.80    3.00
1997219   19.80   26.40   18.30    6.10   19.70    1.00
1997220   20.70   28.10   15.20     .00   18.60     .00
1997221   13.00   26.80   15.20     .00   18.40    2.00
1997222   15.50   24.00   15.30   68.00   18.50    1.00
1997223   21.70   25.80   15.40    2.00   17.00    2.00
1997224   23.70   26.20   13.60     .00   17.40    3.00
1997225   24.10   27.50   15.10     .00   18.30    2.00
1997226   24.00   27.60   14.30     .00   17.30    2.00
1997227   21.00   29.80   16.60     .00   18.40    2.00
1997228   17.80   28.10   16.00     .00   19.60    2.00
1997229   21.30   26.60   15.60    1.10   19.10    1.00
1997230   21.50   27.10   15.00     .00   17.60    1.00
1997231   15.20   25.60   14.30     .00   18.80    2.00
1997232   22.20   26.40   15.00     .00   16.40    3.00
1997233   22.00   26.20   14.50     .00   15.50    2.00
1997234   20.40   25.50   13.90     .00   14.90    2.00
1997235   20.80   26.70   11.80     .00   14.90    1.00
1997236   19.10   26.10   12.50     .00   15.90    2.00
1997237   18.00   25.90   11.10     .30   16.40    2.00
1997238   17.30   26.60   16.40    9.00   17.60    1.00
1997239   20.50   28.60   16.00     .00   19.80    1.00
1997240   20.50   29.80   17.30     .40   19.70    2.00
1997241   14.90   29.40   14.70     .00   18.40    2.00
1997242   11.80   20.50   13.80    4.20   13.00    4.00
1997243   14.80   25.30   13.60    2.60   17.10    4.00
1997244   17.70   27.00   14.10     .00   17.30    2.00
1997245   18.70   28.30   15.30     .00   18.20    1.00
1997246   19.80   27.80   16.20     .00   19.10    2.00
1997247   18.70   24.50   15.40     .00   16.20    4.00
1997248   20.00   26.60   12.50     .00   16.10    3.00
1997249   19.80   26.70   14.80     .00   15.00    4.00
1997250   19.70   29.20   15.10     .00   17.50    2.00
1997251   15.90   25.70   16.80    1.10   15.00    2.00
1997252   19.70   20.20   11.30     .00   16.20    1.00
1997253   17.00   20.20   11.30   13.00    9.80    4.00
1997254   19.20   21.70    8.70     .00   10.50    1.00
1997255   18.60   27.60    8.90     .00   14.60    3.00
1997256   18.60   30.70   14.10     .00   18.00    1.00
1997257    9.00   21.40   12.50     .00   14.90    3.00
1997258   14.20   19.20   10.70   15.50   11.70    3.00
1997259   15.60   21.50    8.00     .50   12.20    2.00
1997260   18.00   21.50    8.00     .00   12.20    2.00
1997261   17.80   22.50    6.20     .00   12.10    2.00
1997262   17.10   23.70    7.40     .00   12.60    1.00
1997263   13.40   20.10    9.60     .00   11.50    2.00
1997264   16.90   19.90    5.50     .20    9.30     .00
1997265   16.80   21.10    5.00     .00   10.00    2.00
1997266   16.90   21.10    5.40     .00   10.00    1.00
1997267   16.00   22.40    4.60     .00   10.10    2.00
1997268   16.70   19.20    7.60     .00    9.20    2.00
1997269   12.90   21.80    9.40     .00   10.90    1.00
1997270   10.70   20.90    9.50     .00   11.00    3.00
1997271   15.90   19.40    3.70     .00    8.90    1.00
1997272   15.70   20.40    4.50     .00    9.50    2.00
1997273   11.00   21.50    5.90     .00   11.50    3.00
1997274    7.60   17.60    9.90     .10   12.40    3.00
1997275    7.50   22.40    8.40     .00   14.80    3.00
1997276   12.70   15.60    6.50   16.30    9.30    5.00
1997277   12.10   16.40    4.50     .00    9.00    2.00
1997278   17.30   21.70    4.50     .00   11.10    1.00
1997279   16.70   24.00    7.30     .00   13.80    1.00
1997280   16.10   26.60    9.80     .00   13.20    2.00
1997281   13.90   26.90   11.30     .00   15.50    2.00
1997282   14.40   27.00   12.90     .00   17.00    1.00
1997283   13.40   27.00   14.50     .00   16.60    2.00
1997284    9.20   20.70    8.20   13.30   12.00    4.00
1997285    7.80   14.70    6.00    5.30   12.20    3.00
1997286   10.10   15.10    6.90   43.20    9.50    4.00
1997287    4.70    7.20    4.90     .00    8.70    2.00
1997288    8.40   10.90    3.90    8.70    7.90    3.00
1997289   11.70   15.90    1.40     .00    7.90    2.00
1997290    6.50   10.50    4.30     .10    7.60    1.00
1997291   13.70   12.50     .90     .00    5.90    1.00
1997292   12.50   13.00    1.60     .00    7.20    2.00
1997293   13.70   14.30     .90     .00    7.20    2.00
1997294    9.80   14.20    -.20     .00    7.50    2.00
1997295    5.10    8.80    4.00    4.40    7.20    1.00
1997296    4.20    9.40    1.70     .00    7.40    1.00
1997297    4.00    7.00     .00     .00    7.20    2.00
1997298   13.20    9.40   -1.90     .00    5.20    2.00
1997299    7.40    9.70   -1.20     .00    5.80    2.00
1997300    3.90    4.50    1.50     .00    6.30    1.00
1997301   10.80    5.70   -4.90     .80    3.70    2.00
1997302   11.40    5.60   -6.20     .00    4.00    1.00
1997303    9.50    7.30   -5.50     .00    4.30    3.00
1997304    3.70    6.60   -1.70     .00    5.30    6.00
1997305    4.30    9.00     .40     .00    6.00    3.00
1997306    9.90    7.50   -3.80     .00    5.80    1.00
1997307   10.50   11.00    -.70     .00    6.40    2.00
1997308   11.80    8.60   -1.40     .00    5.20    1.00
1997309   10.60   13.70   -1.40     .00    6.70    4.00
1997310    3.40   16.20    5.00     .00    8.20    6.00
1997311    3.60   18.30    8.50     .00   10.80    5.00
1997312    6.00   20.60    9.00    1.00   12.10    5.00
1997313    8.70   20.60    9.00   13.00   11.50    2.00
1997314    3.50   15.50   10.70     .60   12.70    2.00
1997315    8.50   20.30    7.10    9.90   10.70    2.00
1997316    3.20   17.80    7.00     .20   11.50    4.00
1997317    4.80   17.00   11.60     .00   11.50    7.00
1997318    3.10    8.90    6.60     .60    8.80    7.00
1997319    3.00    7.40    5.20     .00    7.70    4.00
1997320    8.40    9.40     .30     .00    6.90    1.00
1997321    3.80    7.70    2.40     .00    7.60    3.00
1997322    2.90    5.40     .50     .00    6.50    3.00
1997323    2.90    1.30   -1.30    6.50    5.30    2.00
1997324    8.70    4.50   -2.00     .00    5.30    1.00
1997325    3.10     .20   -5.60     .00    4.90    1.00
1997326    4.00    6.60   -1.40     .00    6.60    4.00
1997327    2.80    5.90    3.30    2.10    7.30    7.00
1997328    2.70    7.40    4.20    3.40    7.70    2.00
1997329    4.20    9.20    4.20     .00    8.60    2.00
1997330    6.20   10.10     .80     .00    8.10    1.00
1997331    2.70    6.90    2.80     .00    8.70    1.00
1997332    2.60    8.10    5.60     .00    9.60     .00
1997333    2.80   11.60    4.60     .70    9.40    3.00
1997334    4.10   10.80    6.00     .30    8.70    7.00
1997335    4.80   11.00    7.80     .00    9.60    4.00
1997336    2.50    7.90    4.80    5.80    9.10    2.00
1997337    2.80    7.80    3.20     .10    8.70    4.00
1997338    2.50    6.40    2.90   15.40    7.60    6.00
1997339    7.60    5.40     .30    3.90    6.00    3.00
1997340    2.50    3.30    1.60     .00    6.80    1.00
1997341    4.70    4.30     .50     .30    6.30    1.00
1997342    2.40     .70   -3.20     .00    4.90    1.00
1997343    2.40   -1.80   -3.60     .00    5.00    1.00
1997344    2.60    2.20   -1.90     .00    5.40    2.00
1997345    5.20   10.50   -1.20     .00    7.30    1.00
1997346    2.40   10.50    2.40     .00    9.30    3.00
1997347    2.40    8.10    4.60   12.60    8.40    3.00
1997348    3.80    6.10    2.30     .30    6.80    3.00
1997349    2.30    3.30   -1.70     .00    5.80    3.00
1997350    2.80   -1.10   -6.00    9.80    3.70    7.00
1997351    2.30   -5.20   -7.70     .20    2.50    8.00
1997352    3.80   -2.40   -8.40     .00    2.40    7.00
1997353    2.80    4.20   -5.40     .00    4.50    4.00
1997354    2.30    9.60    1.40     .00    7.20    3.00
1997355    4.60   10.90    2.90     .50    8.70    2.00
1997356    2.30    5.20    2.30     .00    8.10    3.00
1997357    2.30    5.30    3.90     .20    8.20    2.00
1997358    4.00    6.90    1.20     .10    7.40    1.00
1997359    4.50    9.40     .20     .00    7.60    1.00
1997360    3.20   11.00     .60     .00    8.00    1.00
1997361    2.40    7.80    5.70     .80    8.90    2.00
1997362    2.40    6.30    3.50   12.20    8.20    4.00
1997363    3.10    6.40    1.50   19.50    7.00    5.00
1997364    7.60    8.50     .60     .00    6.10    3.00
1997365    7.20   12.70    -.20     .00    7.10    1.00
1998001    6.60   15.90    5.90     .00    9.30    2.00
1998002    4.00   14.00    3.50     .00    8.80    2.00
1998003    6.70   12.60    2.30     .00    8.40    2.00
1998004    3.30   10.00    2.20     .30    7.70    2.00
1998005    2.80    9.20     .80    4.60    7.20    3.00
1998006    5.10    9.00    2.00    2.60    8.00    2.00
1998007    6.20   10.30     .00     .10    6.20    3.00
1998008    6.00   12.80     .80     .00    8.10    2.00
1998009    3.70    9.10    1.30     .00    7.90    3.00
1998010    3.30   12.00    4.10     .00    8.70    3.00
1998011    6.70   12.90    3.90     .00    8.00    3.00
1998012    8.70   13.00     .50     .00    7.60    3.00
1998013    3.80    5.80   -2.20     .00    6.10    1.00
1998014    7.40   15.60   -1.60     .00    7.40    2.00
1998015    2.70    8.50    4.50     .00    8.10    1.00
1998016    4.50    6.20     .70     .10    7.30    2.00
1998017    2.80    7.50    1.00     .00    7.90    2.00
1998018    6.90    7.50     .30     .20    6.50    3.00
1998019    2.80    7.90    -.10     .00    7.40    3.00
1998020    2.90    6.20    4.40   16.60    8.40    4.00
1998021    2.90    5.30    3.70   31.80    8.00    1.00
1998022    2.90    6.60    2.80    4.70    7.40    2.00
1998023    3.00    4.20     .80    6.40    6.10    3.00
1998024    3.50    1.90   -1.50     .60    4.70    2.00
1998025    3.00   -1.30   -5.00     .00    4.40    1.00
1998026    5.20    -.70   -4.10     .00    4.10    2.00
1998027    4.50   -1.50   -5.80     .00    4.30    1.00
1998028    3.20   -2.70   -4.40     .00    3.80    1.00
1998029    3.20    -.50   -5.90     .00    4.70    3.00
1998030    7.50    3.40   -5.70     .10    4.10    1.00
1998031    5.20    4.00   -4.70     .00    5.20    2.00
1998032    9.00     .70   -7.30     .40    2.90    4.00
1998033    7.20   -1.00   -4.70     .00    3.70    5.00
1998034    5.90    5.20   -5.80     .00    4.80    1.00
1998035    3.40    1.50   -2.20     .00    4.50    2.00
1998036    3.50    3.00   -2.20     .00    4.60    2.00
1998037    9.50    4.70   -6.60     .00    4.00    2.00
1998038   10.70    8.80   -6.00     .00    4.30    1.00
1998039    7.90    7.70   -6.50     .00    4.90    3.00
1998040   12.10    7.50   -2.70     .00    5.20    2.00
1998041    7.70    9.30   -2.40     .00    5.20     .00
1998042   12.90   15.30   -2.40     .00    6.10    1.00
1998043    9.30   15.80     .90     .00    7.20    3.00
1998044    7.00   17.50    7.00     .00    8.50    6.00
1998045    4.50   14.60    8.30     .00   10.90    2.00
1998046    6.50   17.40    9.00     .00   10.10    6.00
1998047   12.00   19.30    9.50     .00    9.90    3.00
1998048    6.60   15.10    5.30     .00    7.20    6.00
1998049   14.10    8.80   -3.20     .00    4.70    3.00
1998050   14.20   14.60   -1.00     .00    5.50    1.00
1998051   13.70   13.40    -.10     .00    6.70    2.00
1998052   13.80   18.50   -1.50     .00    6.80    3.00
1998053   14.10   21.20    1.40     .00    5.90    1.00
1998054   12.30   18.60    3.50     .00    7.20    1.00
1998055   12.80   14.50    3.30     .00    7.70    3.00
1998056    5.90   12.60    3.40     .50    9.10    4.00
1998057   14.90   13.00   -1.00     .00    4.80    1.00
1998058   15.60   15.80     .00     .00    5.90    1.00
1998059   16.30   20.40    -.40     .00    6.00    1.00
1998060    6.20   10.60    3.00     .00    7.40    4.00
1998061   12.70   10.70     .30    1.90    5.80    2.00
1998062   16.00   15.70   -2.80     .00    5.90    3.00
1998063   13.30   19.70    5.40     .00    7.90    4.00
1998064    9.40   19.60    5.30     .00    7.70    5.00
1998065   16.10   11.70    1.40    9.00    6.60    3.00
1998066    9.10   17.50    4.60     .00    6.10    2.00
1998067    5.10   11.30    4.90     .00    8.80    2.00
1998068    5.10   10.10    2.30   10.60    6.80    6.00
1998069   11.90    5.20    -.50     .60    3.90    5.00
1998070   15.60    3.70   -4.70     .00    3.70    3.00
1998071   17.80    5.80   -7.30     .00    2.80    1.00
1998072   13.60    9.70   -5.50     .00    4.80    1.00
1998073    9.50   12.40   -2.50     .00    5.10    4.00
1998074   16.30    8.20    1.30     .00    4.40    3.00
1998075   17.20    6.30   -5.60     .00    3.40    4.00
1998076   15.40    7.50   -7.00     .00    3.60    3.00
1998077    5.50    6.40   -4.50     .00    4.70    3.00
1998078    9.30   12.70    1.80     .00    6.80    5.00
1998079   15.00    9.00   -2.90     .00    5.00    4.00
1998080   14.30    5.60   -4.80     .40    3.90    4.00
1998081   15.70    6.20   -6.10     .10    4.00    4.00
1998082   19.80    7.90   -5.50     .00    3.60    2.00
1998083   20.30    8.50   -6.00     .00    3.40    2.00
1998084   17.00    7.80   -5.00     .00    3.80    3.00
1998085   20.00    9.30   -5.70     .00    3.70    2.00
1998086   21.40    9.40   -3.80     .00    4.30    2.00
1998087   14.80   12.40   -4.10     .00    5.00    1.00
1998088   21.50   13.60   -1.60     .00    5.30    2.00
1998089   22.50   15.40   -2.70     .00    5.30    1.00
1998090   17.90   16.70    2.00     .00    5.50    3.00
1998091   19.00   21.60     .90     .00    7.00    1.00
1998092   14.90   20.70    8.20     .00    8.20    2.00
1998093   16.10   22.40    8.40     .00    9.20    3.00
1998094   17.40   25.00   10.00     .00    9.80    3.00
1998095    7.90   25.00   10.70     .00   10.30    2.00
1998096   11.50   25.30   11.90     .00   10.30    6.00
1998097   20.80   21.40    6.40    2.40    9.70    1.00
1998098    9.60   20.40   11.90     .00   11.30    2.00
1998099    8.10   12.50    9.00    5.80   11.30    3.00
1998100   22.20   19.10    2.30    2.60   10.60    4.00
1998101    8.30   17.40   11.50     .00   12.00    3.00
1998102   18.50   17.20    7.00     .00    9.10    3.00
1998103   18.10   14.60    6.00    3.10    8.40    4.00
1998104   11.70   11.30    2.50    1.30    8.60    1.00
1998105   23.10   15.40    1.90    5.60    7.50    2.00
1998106    8.60   17.00    9.00     .00    9.30    5.00
1998107   14.30   18.40    4.80    2.20   10.70    1.00
1998108   15.20   17.10    7.40    2.80   10.70    2.00
1998109    8.80   11.50    6.10    5.50    9.30    7.00
1998110   19.70   13.90    4.90    3.40    8.00    6.00
1998111   23.60   17.70    5.50     .00    9.60    4.00
1998112   12.60   16.30    8.00     .50   11.30    1.00
1998113   21.90   19.00    3.90     .00   10.80    1.00
1998114   22.60   19.50    9.00     .00    9.80    3.00
1998115   19.90   20.00    8.90     .00   11.00    3.00
1998116   25.50   22.30    7.30     .00   11.30    1.00
1998117   26.90   22.60   10.00     .00    8.70    8.00
1998118   25.30   23.50   11.70     .00    9.90    7.00
1998119    9.30   18.80   13.10     .00   12.40    5.00
1998120    9.40   16.00   11.50    4.60   13.00    1.00
1998121   21.30   21.30    8.10     .20   12.70    1.00
1998122   18.50   22.40   11.80     .20   13.80    2.00
1998123   10.00   18.50   11.80    1.00   15.30    1.00
1998124   12.00   20.70   11.70    7.40   15.90    5.00
1998125   11.90   13.40    9.00   27.60    9.70    4.00
1998126   25.60   18.40    6.80     .00   10.30    2.00
1998127   26.80   21.60    7.50     .00   11.70    1.00
1998128   27.30   23.40    8.60     .00   12.90    1.00
1998129   28.10   24.60    9.40     .00   12.10    2.00
1998130   27.30   25.30   10.90     .00   13.30    1.00
1998131   22.90   26.10   11.80     .00   14.20    1.00
1998132   27.90   26.90   11.30     .00   13.80    2.00
1998133   27.00   28.40   14.10     .00   14.90    4.00
1998134   24.80   20.70   10.90     .00    9.90    2.00
1998135   15.90   20.00    7.00     .00   10.20    3.00
1998136   21.30   18.50    7.40     .00   10.00    2.00
1998137   17.20   17.30    8.60    2.00   10.40    1.00
1998138   18.30   18.90    7.10     .00   12.00    3.00
1998139   10.20   16.30   11.80    1.90   14.20    2.00
1998140   12.60   20.40   12.60    2.30   15.80    3.00
1998141   26.40   22.70   12.40   12.60   15.50    1.00
1998142   13.40   16.70    9.40    6.10   12.50    2.00
1998143   25.20   17.00    5.20     .60    8.70    2.00
1998144   22.30   19.10    9.40     .00    9.80    1.00
1998145   11.70   17.60   11.00     .00   13.10    2.00
1998146   15.60   18.50   11.60    2.00   13.60    1.00
1998147   27.90   24.80   10.30     .00   14.20    1.00
1998148   30.00   26.10   11.70     .00   13.80    1.00
1998149   21.00   27.00   12.80     .00   16.70    2.00
1998150   16.80   25.90   17.60     .20   17.20    1.00
1998151   29.30   27.20   13.40     .00   16.50    1.00
1998152   20.20   27.20   15.40     .00   15.40    1.00
1998153   28.30   26.60   11.60     .00   16.00    1.00
1998154   30.30   29.40   12.80     .00   17.80    1.00
1998155   28.80   30.60   14.80     .00   16.70    1.00
1998156   27.40   32.10   17.30     .00   21.30    1.00
1998157   28.50   33.10   18.30     .00   22.30    1.00
1998158   29.10   32.60   18.00     .00   20.50    3.00
1998159   28.00   32.60   18.10     .00   20.80    3.00
1998160   17.60   24.90   17.30   29.00   20.80    2.00
1998161   27.40   29.30   17.40     .20   22.20    1.00
1998162   25.10   29.50   19.20     .00   19.90    1.00
1998163   16.80   22.90   16.80   12.90   17.50    2.00
1998164   16.10   18.80   11.40   41.30   13.60    4.00
1998165   16.10   17.40    9.20     .00   12.10    3.00
1998166   28.20   24.60   10.30     .00   14.30    2.00
1998167   16.20   24.70   16.40     .50   16.90    1.00
1998168   15.50   22.10   10.10    1.00   16.60    2.00
1998169   25.40   22.10   12.80    4.80   12.80    4.00
1998170   25.80   21.70   10.10     .00   12.70    4.00
1998171   20.80   24.10   11.00     .00   14.60    2.00
1998172   29.30   28.00   14.50     .00   17.70    2.00
1998173   26.40   32.20   17.20     .00   18.90    3.00
1998174   21.30   25.30   18.10     .00   17.90    3.00
1998175   25.80   27.50   18.00     .00   17.50    1.00
