DATE   RAD  TMAX  TMIN  RAIN  VAPO  WIND
95336   3.0   0.4  -0.3  23.3   5.8   0.8
95337   3.0   1.2   0.0   1.8   6.0   0.8
95338   3.0   0.4  -1.1   2.5   5.5   4.4
95339   3.0  -0.3  -3.9  23.1   4.5   4.4
95340   2.9  -3.9  -5.5   2.8   3.8   4.4
95341   2.9  -2.2  -5.3   0.9   4.7   2.4
95342   2.9  -2.0  -3.3   1.8   4.7   2.4
95343   2.9  -2.6  -4.1   0.0   4.4   1.9
95344   2.9  -3.0  -4.6   0.0   3.7   0.8
95345   2.9   0.9  -6.1   0.0   4.2   2.4
95346   2.9  -1.1  -3.5   0.3   4.5   2.4
95347   2.9  -1.7  -4.5   0.5   4.5   3.7
95348   2.9   0.4  -2.4   0.0   5.3   1.2
95349   2.9   0.9  -2.5   0.0   4.9   0.8
95350   2.8   0.5  -1.0   0.0   5.7   1.2
95351   2.8  -0.2  -2.6   0.0   4.8   2.4
95352   2.8   0.6  -3.4   0.0   5.1   0.0
95353   2.8   1.8  -1.7   2.0   6.0   0.0
95354   5.3   8.2  -0.2   2.9   5.8   3.7
95355   3.0   5.8  -0.6   0.0   5.5   2.4
95356   2.8   0.0  -5.0   0.0   3.9   0.8
95357   3.2  11.8  -6.4   0.0   4.9   0.8
95358   5.8  15.5  -0.5   0.0   9.1   2.4
95359   4.1  16.2   4.2   0.7  11.6   5.0
95360   2.9  10.5   4.6   4.1   9.0   3.7
95361   2.9  19.6   2.0   0.2   8.7   4.4
95362   2.9   3.5  -0.8  19.5   5.5   0.1
95363   2.9  -0.2  -5.0   0.1   4.4   5.0
95364   2.9  -5.0  -6.7   3.4   3.3   3.7
95365   2.9  -4.6  -6.5   0.1   3.5   3.7
96001   2.9   0.4  -5.8   3.4   5.1   1.2
96002   3.0   1.8  -0.2  19.0   6.2   0.0
96003   3.0   2.5  -0.2   0.0   5.5   1.2
96004   3.0   0.5  -1.6   0.0   4.1   1.9
96005   3.0   0.6  -2.8   0.5   4.7   0.0
96006   3.0  -1.2  -9.7   1.0   4.1   1.9
96007   3.0  -1.4  -4.6   0.0   4.8   3.7
96008   3.1  -1.6  -3.7   0.0   4.8   4.4
96009   3.1   0.0  -1.9   0.0   5.5   4.4
96010   3.1   1.5  -1.0   0.0   6.0   1.2
96011   3.1   1.2   0.0   0.0   5.9   2.4
96012   3.2   1.4  -0.4   0.0   5.9   2.4
96013   3.2   1.5  -0.6   0.0   5.7   1.2
96014   3.2   1.6  -1.5   0.0   5.5   5.0
96015   3.3  -0.6  -5.8   0.2   4.2   2.4
96016   3.3   1.2  -9.6   0.1   3.8   0.1
96017   7.6   2.3 -10.2   0.0   3.1   1.2
96018   7.6   2.8 -10.3   0.0   3.1   3.7
96019   3.4   2.2  -4.6   0.0   3.8   2.4
96020   3.4  -2.5  -4.2   0.0   4.1   2.9
96021   3.5  -3.4  -5.0   0.6   4.0   2.9
96022   3.5  -4.0  -5.9   0.1   3.6   2.4
96023   3.5  -4.6  -6.5   0.0   3.2   2.9
96024   3.6  -6.1  -8.1   0.1   3.0   2.9
96025   3.6  -6.4  -7.9   1.2   3.2   2.9
96026   3.7  -4.4  -7.5   0.1   3.7   1.9
96027   3.7  -3.0  -6.0   1.4   4.4   1.9
96028   3.7   0.8  -3.5   4.0   5.2   0.0
96029   3.8   3.4  -1.8   2.7   5.7   0.0
96030   3.8   0.8  -4.6   0.8   4.6   5.0
96031   4.0  -4.6  -7.0   2.7   3.2   2.4
96032   8.8  -5.4 -19.1   0.0   2.0   0.8
96033   8.8  -4.1 -13.8   0.0   2.4   2.9
96034   4.1   0.7 -17.6   0.0   3.4   0.1
96035   5.8  11.0   0.3   0.0   6.9   0.5
96036   4.1   2.9  -2.0   3.4   5.6   2.4
96037   5.3  -1.9  -5.0  11.0   3.7   4.4
96038   4.2  -4.5  -8.4   1.3   2.9   3.7
96039   4.3  -7.9  -9.4   2.3   2.8   2.9
96040   4.3   0.3  -8.0   3.2   3.7   0.1
96041   4.4  -1.7  -6.3   4.0   3.9   1.2
96042   4.4  -4.5  -6.6   0.2   3.3   2.4
96043   4.5  -3.5  -7.8   0.6   3.6   2.4
96044   4.6  -2.5  -5.4   0.6   4.4   2.4
96045   4.6   2.0  -3.6   3.4   5.4   1.2
96046   5.7   8.1  -0.5   0.7   5.3   1.2
96047   9.7   5.6  -5.0   0.0   4.4   5.0
96048   5.2   6.0  -5.2   0.0   5.4   6.0
96049  11.5   9.0  -0.5   0.2   5.3   1.9
96050   7.3   2.5  -7.2   0.0   4.5   2.9
96051   5.0   3.7  -1.0   0.0   6.0   0.5
96052   7.4   7.8   0.2   3.4   6.9   0.1
96053   7.6   7.5   0.0   2.5   5.9   0.1
96054   5.2   1.0  -2.2   2.0   5.0   1.9
96055  12.9   4.6  -4.2  10.6   3.9   3.7
96056  12.8   4.2  -9.0   0.0   3.1   1.2
96057  13.1   3.8 -13.2   0.0   3.2   0.8
96058   5.4  -3.6 -11.4   0.0   3.6   2.4
96059   5.5  -0.8  -5.0   0.0   4.0   3.7
96060   8.2   1.0  -4.8   0.0   3.4   1.2
96061   9.4   7.0 -12.0   0.0   4.2   1.9
96062   5.7   2.0  -1.0   0.0   3.9   1.9
96063  12.8   4.9  -5.9   0.0   3.6   1.9
96064  13.7   3.4  -5.8   0.1   3.6   1.9
96065  15.0   3.7 -10.6   0.0   3.1   0.8
96066  13.9   7.8  -7.4   0.0   4.2   1.9
96067   7.8   2.4  -6.3   0.0   4.2   2.4
96068   8.1   0.1  -3.1   0.0   4.1   2.9
96069   8.2   0.4  -3.7   0.0   3.7   3.7
96070   9.6   0.7  -3.7   0.0   3.4   1.2
96071  11.3   1.6 -11.4   0.0   3.3   2.4
96072   6.4  -1.5  -4.5   0.6   4.5   2.9
96073   6.5   0.4  -2.1  13.7   5.6   2.4
96074   6.5   1.7   0.2   0.0   6.0   2.9
96075   6.6   1.1   0.3   1.4   6.0   4.4
96076   6.7   0.6  -0.2   2.6   5.8   3.7
96077   6.7   1.5  -0.4   4.9   5.7   4.4
96078  15.2   3.2  -1.8   0.1   5.2   4.4
96079  17.3   3.8  -5.6   0.0   4.2   4.4
96080   6.9   1.2  -2.7   0.0   5.4   2.9
96081   7.1   3.0  -1.0   0.0   5.7   1.9
96082  13.9   6.5   0.0   0.0   5.6   4.4
96083  16.2   8.0   0.4   0.0   5.1   2.4
96084  17.8  11.0  -5.4   0.0   5.1   1.2
96085   7.5   8.6   0.9   0.0   6.5   0.5
96086  15.3  11.2  -2.0   0.0   6.2   2.9
96087   7.4   4.8   0.5   0.0   6.5   0.8
96088   7.5   5.0   0.0  27.1   6.5   0.1
96089  14.4   9.6   0.0   3.9   5.7   0.5
96090  18.1  13.5  -1.4   0.0   4.9   1.9
96091   7.7   8.0   3.2   0.4   7.0   0.8
96092  19.5  14.7  -2.3   7.1   4.4   1.2
96093  10.3  12.1  -2.0   0.0   7.0   1.9
96094   7.9   8.7   4.8   2.6   8.6   2.4
96095   8.0   8.8   6.0   1.4   9.4   2.9
96096   8.0   8.8   5.9   2.0   9.1   1.9
96097  17.6  16.8   2.1   3.0   8.9   0.5
96098  18.6  17.1   4.4   0.0   6.6   2.4
96099  21.0  16.6   1.5   0.0   6.8   1.9
96100  17.8  16.1   0.0   0.0   7.6   1.9
96101  16.4  17.7   2.6   0.7   7.8   1.2
96102  10.7  14.6   2.5   0.0   7.4   1.9
96103  19.6  16.6  -0.6   0.0   6.2   2.9
96104  12.6  19.5   1.6   0.0   8.4   0.8
96105   8.6   9.0   2.1   4.4   6.6   2.9
96106  10.7   8.5   1.6   0.0   6.0   2.9
96107   8.7   5.2   1.4   0.8   6.3   4.4
96108  15.6  11.2  -0.4   0.0   6.7   1.9
96109  13.8  15.0  -0.2   0.2   9.0   5.0
96110  20.7  18.2   5.4   2.1   8.6   1.2
96111  14.2  21.0   6.7   0.0  10.0   1.9
96112  19.9  16.8   6.4   1.2   8.7   2.9
96113  24.7  22.0  -0.4   0.0   6.7   3.7
96114  22.8  24.0   0.5   0.0   8.6   1.9
96115  23.8  23.0   7.0   0.0   9.3   1.2
96116  17.1  25.8   5.4   0.0  10.4   1.9
96117  21.6  27.6   7.4   0.0  12.1   1.9
96118  13.9  26.5   6.8   0.1   9.8   0.1
96119  10.9  21.0   7.1   0.0  14.0   1.9
96120  17.1  25.2   8.6   0.0  12.7   0.5
96121  13.4  23.2   7.6   0.0  14.4   2.9
96122  18.8  26.2  12.4   2.6  13.7   2.4
96123  13.6  22.0  10.7   0.9  14.0   0.1
96124  24.0  25.8   9.0   5.8  12.3   2.4
96125  13.9  23.0  12.0   0.0  15.5   2.4
96126  20.1  26.8  11.0   0.0  14.4   1.2
96127  10.0  22.6  12.4   0.2  16.7   0.8
96128  17.4  25.4  13.7   1.0  16.5   1.9
96129  22.8  27.6  11.0   0.8  16.1   0.8
96130  24.1  27.5  13.2   0.2  16.4   1.9
96131  20.0  25.8  14.0  16.3  17.2   1.2
96132  15.3  24.1  11.7   1.8  16.9   1.2
96133   9.9  18.0  15.1  11.8  17.1   2.9
96134  25.7  26.0  10.7   5.3  15.9   0.8
96135  13.0  23.5  12.5   0.0  15.6   2.9
96136  10.2  20.2  14.0   1.2  16.7   1.9
96137  14.3  23.2  13.2   2.7  17.3   0.8
96138  23.7  27.6  13.0   3.5  17.9   0.8
96139  26.8  31.3  11.1   0.0  17.3   1.2
96140  26.2  33.9  12.8   0.0  17.1   1.2
96141  14.4  29.6  15.7   0.0  14.9   2.4
96142  26.0  23.7  14.5   0.0  13.2   1.9
96143  27.4  25.0   8.0   0.0  13.5   1.9
96144  24.9  23.6  14.0   0.0  12.5   2.4
96145  26.1  25.2   5.6   0.0  12.0   1.9
96146  25.8  26.2   6.4   0.0  13.4   0.8
96147  22.5  29.0   9.0   0.0  14.8   2.4
96148  20.4  27.2  15.6   0.0  17.3   2.9
96149  11.9  21.0  14.6   3.6  16.6   1.2
96150  10.4  15.6   9.5   5.2  11.1   1.2
96151  17.6  23.8  10.9   0.7  14.5   2.9
96152  25.5  26.8  11.6   0.0  16.8   2.9
96153  25.7  28.6  11.5   0.0  17.9   0.5
96154  19.7  26.5  14.5   0.0  17.7   1.2
96155  26.9  28.9  12.9   0.0  17.2   1.9
96156  23.7  32.4  12.5   0.0  15.8   1.2
96157  26.2  29.9  14.0   0.0  18.0   1.2
96158  20.3  28.6  14.9   0.0  19.5   1.9
96159  26.2  30.2  14.2   0.0  18.0   0.8
96160  28.0  32.6  13.2   0.0  16.2   1.9
96161  27.9  33.2  12.0   0.0  16.7   1.9
96162  28.3  33.8  13.0   0.0  17.6   1.2
96163  27.6  35.0  14.5   0.0  17.5   1.2
96164  22.1  33.1  15.5   0.0  20.9   1.2
96165  20.8  31.6  17.0   8.4  17.9   1.2
96166  27.1  23.9  13.8   0.0  10.5   2.4
96167  26.8  24.5   5.9   0.0  10.0   2.4
96168  23.1  23.2   6.7   0.0  11.5   2.9
96169  26.4  26.0  11.4   0.0  11.2   2.4
96170  27.8  27.3   7.6   0.0  11.3   2.4
96171  23.9  29.6   8.4   0.0  14.0   0.8
96172  22.8  28.6  12.8   0.8  17.9   0.8
96173  28.3  33.0  12.6   4.3  16.6   2.4
96174  25.7  34.8  13.0   0.0  15.3   3.7
96175  25.3  33.0  17.5   0.0  17.7   4.4
96176  26.2  27.4  10.4   0.0  13.9   2.4
96177  22.2  29.0  11.4   0.0  16.8   2.4
96178  18.1  28.5  15.4   0.7  17.2   4.4
96179  18.2  22.0  14.6   0.0  14.4   3.7
96180  25.5  26.0  11.0   0.0  13.6   3.7
96181  27.3  29.4  11.0   0.0  13.8   2.4
96182  19.8  31.4  13.0   0.0  14.6   1.9
96183  28.3  31.5  12.4   0.0  16.2   1.9
96184  28.7  34.2  12.6   0.0  15.6   1.2
96185  27.7  36.2  14.4   0.0  17.6   0.8
96186  26.9  31.8  16.8   4.2  20.3   1.2
96187  22.8  32.6  18.3   0.0  21.0   2.4
96188  27.4  34.2  19.0   1.3  21.1   0.8
96189  25.7  34.2  17.9   0.0  19.7   2.9
96190  27.7  38.7  17.1   0.0  17.0   0.8
96191  28.0  29.4  17.5   0.0  12.8   3.7
96192  21.1  23.0  12.6   0.0   9.9   2.9
96193  12.9  23.5  13.8   0.0  11.9   0.8
96194  26.0  26.8   8.1   0.0  11.9   2.4
96195  27.8  29.4   9.4   0.0  12.0   1.2
96196  22.6  29.2  12.6   0.0  14.9   1.9
96197  21.0  30.3  14.5   0.0  16.1   0.8
96198  18.6  31.0  14.8   0.0  17.2   2.4
96199  27.5  25.6  15.7   0.0  10.8   1.9
96200  26.8  27.0   8.8   0.0  10.9   1.9
96201  22.8  26.3   7.9   0.0  10.8   1.9
96202  20.6  24.5  11.2   0.0  10.8   0.8
96203  22.9  25.9   8.5   0.0  11.0   0.1
96204  16.5  24.7   8.8   0.0  14.0   1.9
96205  22.8  26.6   9.6   0.0  11.1   1.2
96206  22.8  30.8   6.7   0.0  11.3   0.8
96207  20.8  33.8  12.5   0.0  15.8   2.4
96208  25.2  28.4   9.4   0.4  12.8   2.9
96209  26.1  29.6  12.0   0.0  14.6   2.9
96210  27.1  33.0  10.6   0.0  13.9   1.9
96211  19.9  34.2  15.2   0.0  16.4   1.2
96212  24.8  33.2  19.8   0.0  17.9   1.9
96213  14.6  29.6  17.8   9.0  18.0   0.8
96214  20.7  32.0  16.0   1.4  18.4   0.5
96215  24.4  33.3  15.5   0.0  17.7   0.5
96216  21.6  35.2  15.9   0.0  17.4   0.5
96217  21.0  33.8  16.9   0.0  17.3   1.9
96218  15.3  27.9  17.7   2.5  17.4   0.5
96219  22.4  32.7  14.5   0.0  16.8   0.5
96220  25.6  32.5  15.2   0.7  14.7   1.9
96221  17.5  30.0  13.8   0.0  13.8   2.4
96222  19.9  24.5  17.0   0.0  16.5   1.9
96223  17.0  24.9  16.0   0.0  15.1   2.4
96224  24.5  27.0  10.8   0.0  12.4   2.9
96225  19.7  27.9  13.8   0.0  13.7   2.4
96226  18.7  27.7  18.5   0.0  14.9   2.9
96227  18.6  28.5  17.0   0.8  16.5   1.9
96228  22.7  31.7  17.0   0.0  17.7   2.9
96229  14.7  27.7  18.5   4.6  16.0   1.2
96230  18.0  26.2  14.0   0.0  15.2   3.7
96231   9.6  24.2  17.0   1.0  14.6   1.2
96232  12.6  23.3  13.0   0.0  16.0   1.2
96233  22.2  29.5  12.9   0.0  16.1   1.9
96234  23.4  27.7  12.0  15.6  14.7   1.9
96235  17.6  31.2  14.8   0.0  14.6   1.9
96236   9.9  25.7  14.0   0.0  16.8   0.8
96237  20.1  28.4  16.6   0.0  16.7   2.9
96238  21.2  31.6  12.9   0.0  14.6   0.8
96239  19.1  30.8  13.0   0.0  16.1   0.8
96240  20.9  30.7  17.9   0.0  17.3   2.4
96241  12.0  28.4  19.0   0.0  18.6   6.0
96242  13.0  26.5  18.0   0.0  15.7   5.0
96243   8.6  23.6  17.6   0.2  17.2   0.8
96244  11.6  24.8  16.2   0.5  16.1   1.2
96245   9.9  25.5  16.4   0.2  17.3   0.8
96246  11.9  23.7  14.5   9.9  16.6   0.5
96247  18.5  25.8  11.7   0.4  15.2   1.2
96248  17.9  27.5  10.7   0.0  15.1   0.8
96249   9.8  22.5  15.3   8.4  15.4   0.5
96250  15.3  19.8  12.4   2.4  11.0   1.9
96251  13.0  16.6  11.3   0.2   9.0   2.4
96252   7.5  16.1  10.4   0.0  11.2   2.9
96253  14.9  19.5  11.8   0.0  11.2   1.9
96254  12.6  21.4   6.3   0.0  10.2   0.5
96255  19.5  24.4   4.3   0.0   9.2   1.2
96256  11.9  23.4   4.5   0.0  13.3   0.5
96257  11.5  23.6  13.0   6.6  15.8   2.4
96258  11.8  16.1   9.1  14.3  10.5   2.9
96259  13.1  18.0   8.0   3.1   9.2   2.4
96260  17.8  19.0   4.7   0.0   9.2   1.9
96261  14.8  18.2   5.8   0.0   8.2   1.9
96262  17.4  20.2   1.6   0.0   7.1   1.2
96263   6.8  13.8  10.0   1.6  11.2   6.0
96264   6.7  12.0   9.6  24.8  12.2   2.4
96265   6.7  13.8  11.2   1.6  12.6   1.9
96266   6.6  13.4  10.5   9.1  12.4   3.7
96267   6.7  15.7  12.0   4.7  14.0   2.4
96268   7.1  17.8  11.5   2.3  12.9   1.9
96269  14.3  22.4   7.4   0.1  12.0   1.2
96270   6.3  17.2   9.6   0.0  13.3   1.2
96271   6.2  15.2  11.5   1.4  10.5   1.2
96272   9.3  17.0   7.4   0.7   9.9   1.9
96273  13.4  19.4   9.6   0.0   9.2   1.9
96274  13.5  19.4   2.4   0.0  11.7   1.2
96275  11.9  19.1   3.0   0.0  10.4   1.9
96276  15.0  23.1   2.5   0.0  10.3   1.2
96277  11.2  24.6   6.8   0.0  12.7   0.0
96278   5.8  17.0  10.0   0.0  13.7   1.2
96279   5.7  15.0  11.0   0.0  12.3   2.9
96280   5.6  14.4  10.6   0.0  11.3   2.4
96281   5.6  16.6  11.2   0.0  12.1   2.4
96282   5.5  17.1  12.4   0.0  11.6   3.7
96283   5.4  15.8  12.0   0.0  11.4   2.4
96284   5.4  13.0  11.0   0.3  12.6   1.2
96285  11.7  19.6   9.0   1.2  11.6   1.2
96286   6.1  17.5   6.8   0.0  11.0   1.2
96287   9.4  18.1   7.0   0.0  10.7   1.2
96288   8.0  17.4   3.5   0.0  10.2   1.2
96289  11.7  17.5   7.0   0.0  10.8   0.5
96290   5.0  16.5   9.5   0.0  11.6   1.2
96291   7.1  24.0   9.0   0.0  11.7   2.9
96292   5.0  17.0  11.5   0.0  13.1   2.4
96293   7.9  17.2   6.0   5.1  10.0   2.4
96294   9.2  17.2   4.6   0.0   8.7   1.9
96295   5.8  15.6   3.0   0.0   8.5   2.4
96296  12.0  15.2   2.6   0.0   7.7   2.4
96297   6.9  14.2   4.8   0.0   8.1   1.2
96298   9.8  13.5   1.4   0.0   7.6   1.9
96299   8.1  14.6   1.0   0.0   7.0   2.9
96300   9.6  15.4   1.4   0.0   7.0   0.8
96301  10.9  13.2  -2.6   0.0   6.4   3.7
96302   6.6  16.0  -2.2   0.0   6.4   2.4
96303   8.6  20.7   6.5   0.0   9.1   1.9
96304   4.2  15.0   9.0   0.0  10.7   1.2
96305   9.9  15.2   0.8   2.9   6.6   2.4
96306   9.0  16.1  -2.7   0.0   6.5   2.4
96307   6.5  15.8  -1.1   0.0   7.9   1.9
96308   9.7  20.6   3.5   0.0   8.5   1.2
96309   9.9  24.0   3.4   0.0   9.5   0.8
96310   8.8  20.7   0.4   0.0   8.9   1.9
96311   9.5  23.1   2.9   0.0   8.9   1.2
96312   9.0  22.6   1.7   0.0   8.8   0.8
96313   4.6  15.6   0.5   0.0   8.0   1.2
96314   9.3  16.4   3.1   0.0   6.4   2.4
96315   5.7   9.8  -4.8   0.0   6.2   1.9
96316   6.5  12.2   0.8   0.0   6.3   0.5
96317   5.1  10.1  -1.6   0.0   7.0   0.5
96318   6.2  13.7  -1.6   0.0   7.5   0.5
96319   5.1  13.7  -1.0   0.0   7.5   0.8
96320   3.5   6.7  -0.2   0.0   7.6   1.2
96321   3.4   7.2   3.8   0.0   8.1   0.5
96322   3.4   7.3   5.0   0.1   8.3   0.1
96323   3.4   7.2   5.4   1.6   8.6   0.8
96324   3.3   7.4   4.6   0.8   8.8   1.2
96325   8.0  18.2   5.8   4.0   8.0   4.4
96326   4.5  15.0   4.8   2.8   9.3   2.9
96327   4.6  11.6   1.4   3.0   7.7   2.9
96328   3.2   8.2   5.4  32.3   8.6   2.4
96329   3.2   7.7   2.4   3.9   7.8   2.4
96330   3.2   4.6   0.2   8.2   5.1   2.9
96331   5.2   6.9  -4.4   0.0   5.0   2.9
96332   3.1   2.8   0.2  11.5   6.1   3.7
96333   6.4  11.6   0.9   4.0   6.6   4.4
96334   3.1   5.5   2.6   4.6   6.7   0.8
96335   3.0   4.6   2.0   1.2   7.0   0.1
96336   3.0   6.6   3.6   5.0   7.9   0.8
96337   5.0   6.7   2.5  16.9   6.5   2.9
96338   3.0   7.0  -0.4   2.8   5.6   0.8
96339   3.0   7.3  -1.0   0.0   6.0   1.2
96340   5.6   8.0  -1.6   0.0   6.2   1.2
96341   2.9   6.2   1.7   0.2   7.5   0.0
96342   2.9   6.2   4.1   0.2   7.7   1.2
96343   2.9   6.2   4.9   0.0   7.3   2.4
96344   2.9   5.2   4.4   0.0   7.0   2.4
96345   2.9   4.4   1.7   0.0   6.6   2.4
96346   2.9   2.1   0.5   0.0   6.1   1.2
96347   5.0  10.7   1.5   0.3   6.8   1.9
96348   5.7   9.0   1.4   0.0   7.2   2.4
96349   2.9   3.6   2.2   2.3   6.8   2.4
96350   3.6   8.7   1.0   0.8   6.6   1.2
96351   5.8  10.1  -1.5   0.0   5.5   1.9
96352   2.8   0.8  -3.6   0.0   5.3   0.5
96353   6.1  12.0  -4.0   0.0   6.0   0.5
96354   6.9  15.4  -3.7   0.0   6.7   0.5
96355   4.4  11.6  -3.0   0.0   6.9   1.2
96356   3.5  13.5   3.6   1.4   8.5   0.8
96357   2.8   5.6  -0.4   1.7   5.9   3.7
96358   2.9   0.0  -1.0   3.4   5.2   4.4
96359   2.9   0.8  -1.5  19.3   5.7   1.2
96360   2.9   0.3  -3.6   5.7   4.2   3.7
96361   2.9  -3.0  -6.7  11.4   3.8   5.0
96362   2.9  -6.2 -10.4   9.0   2.0   7.5
96363   2.9 -10.2 -13.2   0.1   1.8   5.0
96364   3.8  -9.4 -18.0   3.9   1.8   1.2
96365   2.9  -9.0 -13.0   6.4   2.3   1.2
96366   2.9  -5.5 -15.0   4.6   2.9   0.1
97001   2.9  -3.3  -6.0   6.3   3.9   1.2
97002   3.0   0.7  -4.9   0.0   4.3   0.8
97003   3.0  -0.4  -5.0   2.7   3.8   2.4
97004   3.0  -3.7  -5.6   3.3   3.8   1.2
97005   4.7   3.2  -8.7   0.0   4.6   0.1
97006   6.8   8.5  -1.6   1.4   5.9   0.8
97007   3.0   1.5  -4.4   0.0   4.1   2.9
97008   3.1   0.6  -4.2   0.5   4.9   0.5
97009   3.1  -0.9  -3.8   3.9   4.2   2.4
97010   3.1  -0.3  -4.0   0.8   4.6   0.8
97011   3.1  -1.3  -2.3   1.8   4.6   2.9
97012   3.2  -1.6  -2.5   7.2   4.5   2.4
97013   3.2  -1.9  -3.8   0.0   4.4   0.8
97014   3.2   3.1  -2.4   0.0   5.6   0.8
97015   3.3   4.6  -3.6   0.0   5.3   1.9
97016   8.3   6.1  -1.2   0.0   5.1   4.4
97017   8.1   5.2  -6.2   0.0   4.5   2.4
97018   3.3  -1.0  -5.9   0.0   4.3   0.1
97019   8.0   5.8 -11.2   0.0   3.9   0.1
97020   5.0   3.8  -8.4   0.0   4.3   0.5
97021   3.9   8.8   0.2   0.0   6.8   0.5
97022   6.9   7.5  -2.3   0.0   5.3   0.1
97023   3.5  -1.2  -6.8   0.0   4.0   0.5
97024   8.6  13.0  -5.8   0.0   5.3   1.2
97025   3.6   4.5  -0.8   0.0   5.7   1.9
97026   3.7   1.5  -3.2   0.0   5.0   1.9
97027   7.1   2.5  -5.6   0.0   3.9   1.2
97028   8.8   4.5 -10.4   0.0   3.9   3.7
97029   7.0   5.7  -2.5   0.0   4.7   4.4
97030   7.5   6.0  -5.4   0.0   4.6   2.4
97031   7.7   5.7  -3.0   0.0   4.8   2.9
97032   6.9   5.6  -3.5   0.0   4.4   1.9
97033   9.7   2.4  -4.6   0.0   3.1   3.7
97034  10.1   4.1  -7.0   0.0   2.9   2.4
97035   6.6  -0.5 -11.0   0.0   3.4   0.8
97036   9.4  12.1 -11.0   0.0   4.2   2.4
97037   4.3   9.1   2.2   0.0   6.6   2.4
97038  10.0   5.7  -2.9   0.0   4.7   1.9
97039   8.8  10.0  -7.5   0.0   5.0   0.5
97040   8.8  13.6  -3.5   0.0   5.6   0.8
97041  10.4  15.6  -2.2   0.0   5.0   1.2
97042  11.6  20.5  -1.9   0.0   5.1   2.4
97043   8.4  16.5  -1.1   0.0   5.9   1.2
97044   5.1  16.1   7.1   0.0   8.3   0.8
97045   4.6  11.4   0.7   3.8   6.9   1.2
97046   9.6  13.8  -2.5   0.5   6.6   0.8
97047   4.7   7.5   1.6   4.9   6.2   3.7
97048  11.3   6.8  -2.4   1.3   3.8   1.9
97049   6.9   4.2  -1.9   0.0   4.5   2.9
97050   4.9   3.6  -5.4   0.0   4.9   0.8
97051   7.8   5.6  -3.0   0.0   4.7   1.9
97052  12.9  11.3  -1.9   0.0   5.0   3.7
97053   8.3  13.4  -1.5   0.0   6.9   4.4
97054  13.1  18.6   1.0   0.0   6.8   2.4
97055  10.2  11.2   2.0   0.0   6.7   3.7
97056  11.0  18.4  -3.4   0.0   6.7   1.9
97057   6.4  20.2   2.7   0.0   8.5   3.7
97058   5.4  15.8   8.0   0.0   8.1   3.7
97059  11.9   9.8   1.2   7.9   6.3   2.9
97060  12.7  12.8  -4.5   0.0   4.7   0.5
97061  14.8  15.7  -2.8   0.0   4.6   1.2
97062  15.0  21.7  -3.8   0.0   5.7   2.9
97063   9.3  17.9   4.0   0.0   6.1   1.9
97064  15.3  15.2  -1.8   0.0   5.5   2.4
97065  15.0  15.6  -3.8   0.0   4.8   1.2
97066  13.6  16.8  -4.0   0.0   6.2   2.4
97067   9.9  11.0  -2.6   0.0   6.2   2.9
97068  11.6   9.4   1.2   0.3   5.7   2.9
97069  13.6  12.2  -2.1   0.0   5.6   2.4
97070   8.7   9.0  -0.6   1.4   5.9   1.9
97071  15.2  16.0  -7.0   0.0   4.4   1.9
97072  16.3  19.0  -3.8   0.0   5.3   1.2
97073  14.0  17.4  -0.3   0.0   6.9   1.9
97074  12.0  18.0   0.3   0.0   6.8   1.9
97075   8.1  13.6   5.4   0.0   8.3   2.4
97076   6.7  11.6   3.8   0.6   7.3   1.9
97077  17.0   6.6  -2.5   0.2   3.8   3.7
97078   6.8   4.5  -7.8   0.0   4.1   3.7
97079   7.7   8.2  -2.0  11.8   5.7   2.9
97080  12.2   6.9  -1.0   0.0   5.0   1.9
97081  14.4   6.4  -4.7   0.2   4.4   3.7
97082  13.4   6.4  -2.0   0.2   4.1   3.7
97083  17.8  10.4  -7.6   0.0   3.5   2.4
97084  14.2  13.2  -7.2   0.0   4.0   0.5
97085  10.4   9.6   1.6   0.0   6.2   3.7
97086  15.7  14.5  -4.0   0.0   5.0   3.7
97087  17.2  22.6   6.4   0.0   7.4   6.7
97088   7.5  15.0   6.4   0.0   7.0   2.9
97089   7.6   7.7   2.5  10.9   6.9   4.4
97090   7.6   6.4   1.9  33.3   7.0   2.4
97091   7.7   7.0   2.5   8.3   7.3   0.5
97092   7.8   6.7   3.0   1.2   7.7   3.7
97093   9.2   8.5   3.8   7.9   7.7   1.9
97094   7.9  11.6   3.1   5.7   7.2   6.7
97095  20.2   9.8   2.0   2.5   5.4   2.4
97096   9.1   9.7  -2.0   0.0   6.0   3.7
97097   9.3   6.0   0.0   1.4   4.2   4.4
97098  12.9   6.2  -0.5   0.0   4.6   2.4
97099  21.7  10.4  -3.7   0.0   3.3   0.8
97100  21.4  15.7  -5.7   0.0   4.4   0.5
97101  12.7  20.6   0.5   0.0   7.0   7.5
97102   9.3  14.6   4.9   0.2   6.7   1.9
97103  17.4   8.7  -1.6   0.0   4.7   2.4
97104  19.3  13.2   2.4   0.0   4.7   0.8
97105  11.0  15.9  -2.0   0.0   6.5   5.0
97106  16.7   9.0   1.0   2.6   5.2   4.4
97107  20.3   9.0  -0.4   0.1   5.2   5.0
97108  11.7  13.5   3.4   0.0   6.8   3.7
97109  16.8  18.6  -1.8   0.0   6.5   4.4
97110  24.4  21.2   2.6   0.0   7.8   3.7
97111   9.8  17.4   6.2   0.0  10.0   2.4
